Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Delay_from_due_date,Num_of_Delayed_Payment,Credit_History_Age,Payment_of_Min_Amount,Credit_Utilization_Ratio,Credit_Mix,Monthly_Balance,Credit_Score
34.0,8,76443.15,6244.2625,3,7,3.0,1318.4,116.82154773710371,8,14.0,400,0,38.39069917777184,1,367.8728795505788,1
27.0,9,50794.18,4089.848333333333,3,5,0.0,166.69,0.0,19,10.0,284,0,40.82106810572223,2,520.3740565311148,2
28.0,1,35511.53,3154.294166666666,6,4,3.0,1109.03,69.96656223184304,7,16.0,297,1,39.98258871010872,1,430.6051047580162,1
50.0,3,38217.6,3204.8,6,6,2.0,448.54,57.881716929471615,19,19.0,272,0,27.90713303323893,1,401.28128659831634,1
46.0,1,170131.24,14153.603333333333,5,3,0.0,798.78,0.0,10,9.0,375,0,45.04290531360427,2,1298.487327317639,1
45.0,14,22517.1,1600.425,3,5,0.0,729.74,0.0,9,20.0,200,1,23.685657075133324,1,381.0717115618816,1
31.0,6,53945.85000000001,4479.4875,7,6,2.0,2352.38,71.11290617852161,38,24.0,110,1,30.34380437511596,1,556.6832709944729,1
18.0,11,49880.52,4239.71,4,6,3.0,849.02,111.35673139211414,10,14.0,225,1,29.942980145729003,1,183.26385459514395,1
42.0,11,41975.0,3761.916666666666,2,7,0.0,72.24,0.0,8,1.0,304,0,36.55166290559461,2,568.2703586661977,2
24.0,3,167664.88,14007.073333333336,2,6,4.0,1435.29,449.06020041764464,13,12.0,197,0,27.360915904641946,1,352.62300016703483,1
25.0,7,16479.14,971.362091719284,7,6,3.0,2089.58,125.99581398478716,32,22.0,158,1,38.38045547207383,0,318.3057949615105,0
30.0,4,15060.02,1283.0016666666668,10,5,9.0,4687.35,59.248651829295255,48,18.0,74,1,32.602822631648365,0,277.38527939066483,1
39.0,5,43981.4,3431.116666666667,3,6,5.0,534.16,113.8791951345197,15,20.0,72,1,31.048888308706648,1,366.0666326571149,0
32.0,12,30399.06,2031.5877661322684,5,6,4.0,516.76,321.1954880688721,13,12.0,225,1,32.8495264168328,1,201.16762988931305,1
26.0,1,19657.56,1349.13,4,3,2.0,1480.88,21.24011733002961,26,13.0,74,1,32.981981451554425,1,321.35534949447486,1
52.0,9,22171.25,1638.604166666667,4,5,3.0,1195.92,53.61074078126715,16,20.0,201,1,25.222407368143568,1,319.2321567567159,1
49.0,8,130130.8,10771.233333333334,8,6,1.0,473.56,102.96632098401048,21,20.0,317,0,31.73265488922091,1,449.27700461366953,1
41.0,6,65677.38,5343.115000000002,3,1,4.0,395.28,217.6167116806116,5,8.0,323,0,36.98203622882063,2,255.67868539530525,2
46.0,12,40807.77,3399.6475,3,2,3.0,1133.1,75.80151283956228,5,8.0,189,0,31.048803396271968,2,370.11526707296616,1
28.0,7,17570.58,1194.215,8,7,3.0,884.54,42.47517657869404,18,8.0,182,0,31.07999974437568,1,314.0281190848183,1
45.0,12,1379874.0,1548.3008333333337,8,9,9.0,3106.79,104.46550389740196,42,19.0,75,1,28.77428980395608,0,281.89770819619685,1
29.0,6,59207.56,5176.963333333333,6,10,7.0,4831.4,187.1637870165593,31,22.0,66,1,37.02100324948466,0,332.03642401326783,0
24.0,14,118041.38999999998,9709.7825,3,1,1.0,836.67,87.71540671434771,18,10.0,382,0,40.49554564716345,1,722.2978849052964,1
31.0,0,20497.26,1897.105,3,4,2.0,963.25,27.147551946742663,27,14.0,351,1,32.25195421376241,1,342.6583401036148,1
20.0,1,81609.78,7084.815,5,4,3.0,102.02,134.26010338575497,4,2.0,250,0,29.00801723203081,1,396.3621865090502,2
31.0,6,34775.16,3048.9300000000007,7,9,5.0,3003.45,126.5968143795764,24,18.0,164,1,36.219032174682695,0,379.30202960397673,0
45.0,4,85862.6,7080.216666666667,3,7,0.0,1201.93,0.0,11,18.0,206,1,28.418161392831315,1,682.2846454730545,2
25.0,14,104562.72,7727.560450295795,8,7,7.0,615.39,1119.4523803305706,28,8.0,90,1,33.643037868494794,1,554.7676615456594,2
20.0,10,78096.39,6438.0325,8,5,2.0,214.94,85.91691569363114,26,15.0,239,1,36.02412187924336,1,647.0857955294964,1
44.0,5,17693.34,1442.445,3,7,2.0,1405.95,25.28897055046329,15,9.0,148,1,36.94020675606421,1,341.66362051191913,1
38.0,0,12062.27,1195.1891666666666,4,3,3.0,1334.81,21.40873561248021,14,16.0,237,1,35.710118245286004,1,288.6842097886295,1
26.0,8,7091.66,835.9716666666667,10,7,2.0,1706.05,11.632689662306769,22,25.0,238,1,35.29059509827715,0,305.83358915271606,0
44.0,0,7295.715,444.9762500000001,3,5,3.0,1349.1,21.292896101774303,12,14.0,129,1,23.901353632660488,1,283.9934352792945,0
30.0,4,9302.125,835.1770833333335,7,8,7.0,4056.54,34.36879649356504,16,26.0,62,1,26.354027722675397,1,302.9900675549943,0
46.0,8,8087.76,844.98,8,9,3.0,1810.49,14.36421192749383,38,20.0,215,1,28.2240244863948,1,307.4215853005251,1
46.0,8,44624.66,3696.721666666667,1,7,0.0,186.89,0.0,1,0.0,398,0,26.623513674920726,2,549.8952193438952,0
41.0,14,31729.38,2715.115,2,5,4.0,1221.11,95.75852837894756,1,1.0,240,0,35.66675307712578,1,353.80306888252426,0
40.0,12,133670.48,11076.206666666669,3,3,4.0,1160.13,263.5778484406841,13,9.0,202,1,31.12743500800884,1,333.1818344801481,1
33.0,11,40591.74,3156.645,5,5,3.0,278.43,93.03689328963988,22,10.0,233,1,32.55061929417711,1,416.70487508347406,1
24.0,5,129233.52,11011.46,6,4,1.0,1051.42,75.60222093053285,13,9.0,322,0,33.906172505021026,1,1131.6625433802596,0
53.0,11,149168.88,12297.74,3,5,0.0,903.48,0.0,8,6.0,242,0,29.57356422809504,1,1090.560689333434,2
32.0,8,17091.96,1182.33,10,8,5.0,4047.31,54.857945863955706,24,20.0,101,1,40.077930390412384,0,282.35488387401983,0
19.0,11,19608.98,1408.081666666667,6,6,5.0,3447.68,55.84262566259928,61,16.0,176,1,40.41386229247176,0,260.4751714860693,0
33.0,10,14049.075,1213.75625,4,7,1.0,1409.86,10.8487870987918,13,1.0,219,0,37.81729923595149,2,342.6724383788906,1
44.0,14,101191.17,8411.5975,6,6,3.0,1264.86,134.04812726478588,27,19.0,309,1,33.371095221344554,1,536.5780465729695,0
42.0,3,30416.28,2346.69,5,4,0.0,1021.07,0.0,15,3.0,227,0,24.542673456651343,2,398.3769615964404,2
40.0,12,44941.95,3946.1625,4,6,1.0,1150.28,22.43472477809852,4,7.0,374,0,24.008915824952844,2,481.69346280424327,2
28.0,7,17759.1,1533.925,6,8,5.0,3598.39,64.55062048800421,26,20.0,64,1,28.18214114257893,0,245.7618429112893,0
30.0,14,107392.95,8999.4125,6,3,1.0,210.01,51.959824607967775,10,18.0,313,1,20.832487093514928,1,486.75635643141817,1
41.0,7,20171.07,1962.9225,9,7,7.0,2789.42,72.12381186062383,30,27.0,45,1,37.631086385226325,0,299.72024088610425,0
47.0,7,28227.45,2401.2875,3,6,2.0,256.96,48248.0,0,7.0,371,0,31.950457374941017,2,418.293669962252,0
39.0,4,18610.89,1674.9075,6,8,5.0,1931.12,59.12080580059418,57,15.0,100,1,36.25690693616459,0,294.2616340853217,0
44.0,3,32119.36,2688.613333333333,3,5,7.0,999.25,109.34465153743989,22,16.0,129,1,34.5782411348244,1,341.7185418132516,0
44.0,7,112484.68,9389.723333333332,4,3,3.0,1459.58,210.2954353828492,9,12.0,338,1,21.559968319416143,1,266.7326799594413,1
19.0,1,14060.34,1363.695,5,7,0.0,359.94,0.0,32,10.0,349,1,38.96473578535596,1,316.9601675687617,1
32.0,7,32853.06,2929.755,8,910,6.0,3178.65,102.577142204065,43,24.0,144,1,38.74871764634901,1,354.8156443497242,1
40.0,10,116184.44,9454.036666666669,5,7,1.0,804.9,91.25049223243408,19,3.0,189,0,41.645029798097305,2,997.4494649206804,0
31.0,3,77476.68000000001,6235.39,4,1269,3.0,801.87,112.63825635213324,21,10.0,377,0,40.45087735294248,1,229.0673976103772,2
35.0,0,33785.2,2713.433333333333,4,6,3.0,1588.18,59.13881949115839,19,20.0,84,1,36.5786970628774,1,136.14908188922257,0
33.0,3,19124.4,1859.7,5,8,1.0,1110.63,15.522587276283309,15,10.0,386,0,26.27305620080083,1,368.4248493891947,2
36.0,7,18125.81,1545.4841666666669,10,9,6.0,1785.84,85.54991446382681,47,22.0,161,1,25.282736813275736,0,215.0880889445984,0
34.0,8,73085.96,5947.496666666668,10,10,8.0,3870.22,367.0553672180876,33,15.0,14,1,32.96598503344273,0,323.54303972835754,0
38.0,5,71111.1,6113.925,8,6,2.0,1085.48,80.10439038473234,26,15.0,128,1,27.12529732329845,1,717.5619641832315,0
23.0,7,88752.26,7109.0216666666665,5,6,1.0,1180.26,72.52444300852066,1,6.0,225,0,29.436289384301357,2,616.6653545805191,1
30.0,11,125456.44,10544.703333333331,5,6,2.0,558.93,188.27168362422816,28,12.0,390,1,40.40234962097289,1,308.8353971816191,1
33.0,0,42337.39,3545.1158333333333,2,4,2.0,568.61,39.434381322701725,12,12.0,388,0,33.618833300259105,2,524.4805972475258,2
25.0,5,16562.01,1240.1674999999998,7,7,2.0,2577.29,25.549497753146728,20,14.0,246,1,23.58445688577894,1,258.460317627066,0
26.0,4,26178.22,2211.518333333333,5,5,7.0,834.87,95.03722924979527,26,13.0,225,1,40.62714255447476,1,218.13206303145347,0
19.0,7,94913.16,8128.43,7,5,3.0,740.42,131.99834597442407,19,7.0,258,0,36.39570603495101,1,784.2347716586798,0
32.0,1,66979.76,5398.6466666666665,6,10,3.0,1966.61,96.26557190203152,27,16.0,137,1,36.93330544628692,0,558.1731650634167,0
41.0,3,32152.32,2475.36,4,3,1.0,1100.76,22.75178377508429,25,17.0,378,0,26.954348441570943,1,394.2156586571196,1
24.0,1,100697.64,8649.47,8,7,1.0,1115.0,81935.0,9,13.0,256,0,35.22761000666068,1,482.2990056423152,1
30.0,8,19532.06,1758.6716666666669,8,8,7.0,1817.0,109.8118217940914,44,8.0,186,1,35.02379989876052,1,254.04450715197223,1
48.0,7,86776.59,7154.3825,8,7,3.0,638.99,128.30784380914548,14,10.0,288,0,33.10599405207303,1,445.559791040144,1
24.0,11,14013.165,900.76375,2,3,4.0,1404.11,38.42009021794846,0,5.0,245,0,27.82827642244693,2,295.64435082400934,1
23.0,13,8749.465,585.1220833333333,6,9,7.0,4676.17,31.034843178841385,13,24.0,132,1,23.713856916302376,0,282.91248272081003,1
26.0,5,17244.23,1343.0191666666667,8,5,5.0,1974.97,36.33910634141829,50,17.0,120,1,28.52549000848924,0,332.33632921381263,1
54.0,1,36920.36,3119.6966666666667,0,6,0.0,881.0,0.0,9,1.0,328,0,26.24767701472493,2,478.52207943440897,1
19.0,2,19397.6,1539.4666666666665,10,6,9.0,1285.51,136.3574568121391,52,23.0,233,0,22.592870784145934,0,219.2996531108581,1
23.0,5,36270.25,2846.520833333333,2,3,0.0,220.62,0.0,28,6.0,281,0,40.06389030119744,2,486.63064682420577,1
33.0,5,7622.665,848.2220833333333,8,6,5.0,2140.48,31.66156841839921,31,23.0,172,1,27.398958010161437,0,255.91308147083748,1
35.0,8,145932.04,11979.003333333336,4,757,3.0,1381.48,275.96114506816946,12,10.0,244,0,27.07122643473853,1,940.1286398677976,0
27.0,6,35664.22,2686.018333333333,9,7,5.0,4259.04,137.88399125062443,21,20.0,32,0,29.478914983751835,0,230.42697519061284,0
32.0,7,89477.92,7405.493333333333,1,4,0.0,1176.75,0.0,10,8.0,192,0,31.138453264735475,2,425.4355258652015,1
50.0,8,41370.82,3656.568333333333,4,7,2.0,955.05,37.507184612749846,0,9.0,275,0,39.66027650867465,2,502.29432680996536,2
30.0,7,9732.57,810.0475,9,5,5.0,3894.03,33.53646125634907,16,14.0,27,1,29.463049976512643,0,302.04982932228256,2
55.0,1,12155.275,1224.9395833333333,7,3,1.0,786.65,5.138484695591384,12,15.0,388,1,24.783776304122163,1,282.96153839626567,1
21.0,12,33643.76,2835.646666666667,10,8,2.0,2379.75,36.68171541801157,54,14.0,167,1,36.99451032765757,1,433.3397668911482,0
38.0,11,7343.865,692.98875,3,5,3.0,116.26,10.433871985960543,20,10.0,233,1,23.85313989361316,1,322.74928571801,1
36.0,11,144342.52,12119.543333333331,0,1,1.0,1123.41,104.57986855439886,6,10.0,396,0,37.31951402170904,2,1169.4146518695316,1
36.0,3,68451.12,5578.259999999998,8,4,7.0,1215.29,361.3247739476069,10,12.0,144,0,39.85148801484926,1,111.63491822341804,1
32.0,5,34630.59,2654.8825,5,5,3.0,104.41,85.65879500481618,10,17.0,326,0,36.76333650990981,1,366.7300978570887,2
44.0,9,120333.04,10246.753333333332,8,4,1.0,1445.54,67.81900653275842,8,8.0,239,0,43.159887847996615,2,1031.8341654812796,1
38.0,7,35142.57,3074.5475,3,7,4.0,951.46,90.90178476896229,10,14.0,194,0,28.64151963464557,1,413.5144649495589,0
34.0,8,18683.75,1819.979166666667,8,8,7.0,3532.63,101.06195170075743,17,21.0,33,1,34.115003305123246,0,193.25853330976528,0
42.0,11,62879.96,5343.996666666667,8,10,2.0,1751.0,78.33841368362035,47,18.0,232,1,26.160385623932928,1,360.8148525593245,0
30.0,6,33439.39,2893.6158333333333,8,6,4.0,372.17,58.60518842350829,6,11.0,190,1,26.703947650067573,1,381.29464066482063,1
41.0,9,69707.31,5608.9425,6,6,2.0,9.65,108.4791012032323,17,10.0,321,0,36.8109479554741,1,555.255408295641,0
30.0,13,100505.49,8538.4575,7,6,3.0,1309.0,165.51000075402305,26,14.0,382,0,28.38064795201872,1,605.9919165597098,1
34.0,0,54174.51,4236.5425,6,6,7.0,2236.88,226.6403840057425,55,23.0,78,1,27.126339423959728,0,185.73081978450463,0
27.0,4,15125.64,1311.47,3,4,2.0,2312.67,24.446454920823545,8,20.0,158,1,34.300654868274215,1,332.75557001154493,0
51.0,4,172413.64,14258.803333333335,2,3,0.0,1094.29,0.0,12,8.0,273,0,45.34304546287699,1,1403.0145228430654,1
21.0,12,57986.32,4740.193333333334,3,5,3.0,222.83,132.96734063560896,5,7.0,316,0,37.56148775727837,2,271.6617663516642,1
31.0,11,17251.0,1226.5833333333333,10,6,3.0,4537.36,49.92020786769209,15,22.0,122,1,38.28457713989111,1,254.3148630789922,1
52.0,0,143351.28,12014.94,8,6,2.0,996.96,225.7255709866269,11,18.0,332,0,44.80551191804862,2,1097.2733926809174,0
46.0,7,9654.91,1053.575833333333,6,3,2.0,968.34,11.63328283789586,28,12.0,237,0,36.61302623653621,1,311.7091634779944,1
34.0,10,14956.12,1235.3433333333337,2,6,2.0,851.44,17.739127202249307,30,6.0,225,0,36.04211008948762,2,351.5604531851261,0
19.0,1,31916.17,2919.6808333333333,4,3,4.0,90.18,97.66275545562428,13,19.0,203,0,33.86143982646787,1,259.2963803936907,1
52.0,5,128515.52,10879.626666666669,4,4,1.0,721.91,96.77814029411444,25,6.0,369,0,38.132546579120046,2,526.5137849750281,1
27.0,2,40739.49,3416.9575,511,6,1.0,728.52,26.48100994347856,14,9.0,216,0,29.86678523604013,2,409.7347143932268,2
19.0,1,30355.01,2525.5841666666665,4,2,3.0,820.04,20.51068135774853,12,7.0,345,0,40.53998071544813,2,283.9633984284605,2
36.0,10,110147.52,8189.033389306678,6,5,3.0,1238.2,27614.0,27,17.0,204,0,32.826005058520394,1,802.1825775846772,2
39.0,7,108457.74,9298.145,6,7,4.0,640.11,238.850443172323,5,18.0,186,1,29.81671767420497,1,820.4496740093898,0
47.0,10,99776.28,8051.69,4,6,4.0,743.69,296.52281809986613,14,18.0,368,0,30.13225725379788,2,339.3195930674605,2
31.0,3,77001.36,6561.78,7,4,5.0,2456.49,210.5768286144609,9,16.0,242,1,40.51795907669712,1,540.7639772566126,0
31.0,9,72116.25,5886.6875,4,7,2.0,243.75,76.87560725652268,22,13.0,226,0,36.90266608964489,1,179.41178526478097,1
47.0,5,83408.52,6812.71,4,5,2.0,196.89,123.4884992127038,16,4.0,378,0,39.720455067672745,2,177.58057062484474,0
44.0,7,17889.405,1244.7837499999996,1,728,4.0,1035.28,57.33850242334994,3,5.0,335,0,27.659719343386406,1,292.0875500487573,2
54.0,5,12859.76,1133.6466666666668,4,7,4.0,531.26,30.99969077692539,28,14.0,356,0,38.66702304650229,1,247.71105535076333,1
24.0,3,41026.38,3166.865,5,7,6.0,1241.69,181.8040226597808,5,18.0,161,1,27.29228229405397,1,211.03036772731548,1
26.0,12,60585.08,4977.756666666667,8,6,2.0,461.13,84.26082494287235,22,9.0,298,0,40.72945833789882,2,125.20824753947863,0
25.0,4,33477.64,2643.8033333333333,7,6,6.0,1910.95,113.2192818897486,57,24.0,117,0,26.87851295352285,0,289.6881609257976,0
43.0,0,80754.16,6692.513333333332,5,9,3.0,2587.15,392.17020307117167,15,14.0,186,1,37.54537775485779,1,390.08802810832464,1
45.0,14,15806.84,1140.236666666667,6,5,3.0,2580.63,29.02999324005239,15,12.0,237,1,25.323835437829985,0,321.7086000495566,1
28.0,8,32825.81,2649.4841666666666,2,7,4.0,1035.24,64.30557527820918,15,5.0,333,0,38.80888793709871,2,248.11598856985745,1
49.0,6,81254.12,6696.176666666666,3,5,0.0,442.23,0.0,11,9.0,269,1,29.39411086741788,1,710.9325640471122,1
39.0,14,17621.48,1401.456666666667,7,4,2.0,167.19,23.39428879009281,14,11.0,80,1,33.13513191014823,1,333.5153861331246,1
46.0,7,50847.22,4156.268333333333,3,6,1.0,486.71,23.78387812950614,2,18.0,278,1,36.56803928792653,1,276.12552602151175,1
51.0,2,20995.615,1909.6345833333328,0,2,3.0,1238.55,9.143908457799562,2,5.0,348,0,32.57852152377715,2,393.5562639019252,1
45.0,0,15915.73,1461.3108333333332,5,7,3.0,1554.95,50.6602635385705,5,12.0,142,1,28.35591085491396,1,327.3184324151393,0
50.0,3,14585.47,1043.4558333333332,3,6,3.0,1104.42,27.25326201890564,23,14.0,278,0,30.796472835433654,1,244.9071117565463,1
45.0,11,41811.51,3441.2925,4,4,3.0,1137.64,68.27704539187297,12,0.0,393,0,25.387665304584523,2,485.38414132932746,1
26.0,10,141952.76,11726.396666666667,7,4,1.0,1498.17,109.7589025473806,29,19.0,348,1,31.52420453903209,1,359.2854761002532,2
46.0,5,17132.905,1283.7420833333333,1,5,2.0,1107.05,15.401792151211191,6,2.0,266,0,29.68699272578505,2,298.95486215435136,2
20.0,14,144881.68,11877.473333333332,3,4,4.0,404.51,414.65601320398537,3,12.0,316,1,37.536347664994494,1,479.8240343967524,1
22.0,11,60460.92,4855.41,4,6,1.0,1040.47,40.27501432269317,19,5.0,180,1,25.314857090163933,1,250.1236335472124,1
34.0,6,16310.21,1565.184166666667,6,6,7.0,1306.23,85.51402870298976,38,11.0,189,1,36.56610401438424,1,238.01790872978904,0
36.0,7,33206.26,2519.188333333333,0,3,1.0,1027.77,17.962555966042835,5,12.0,317,0,30.015083575856305,1,447.7787592441578,1
43.0,9,19399.32,1680.61,10,7,7.0,2443.94,98.0477170097603,41,16.0,141,1,24.617776193032004,1,260.18614187801046,0
44.0,2,7388.705,441.72541666666666,3,6,7.0,1911.25,35.272634262120974,19,19.0,80,1,21.743905811912704,1,257.0521126784825,1
27.0,1,39292.44,3340.370000000001,2,4,4.0,1343.62,90.86176298213776,0,6.0,381,0,28.146763006676306,1,343.44662234190844,2
34.0,0,49250.73,4131.2275,9,7,6.0,2231.92,206.5019194017257,59,21.0,143,1,36.87918242771752,0,116.54098979606007,1
25.0,4,56387.92,4514.993333333333,7,6,3.0,3567.67,241.7206580934425,24,18.0,36,1,22.566908970675605,1,72.56685758893414,1
46.0,1,62799.48,5159.29,9,8,9.0,4144.96,271.3578728226633,52,20.0,38,1,30.04665628617737,0,364.2359992721457,1
55.0,9,85954.42,7366.868333333333,0,7,3.0,791.46,128.55523344072628,13,9.0,369,0,24.798209297051606,2,673.3628957097766,2
33.0,13,179948.84,14836.736666666666,0,5,3.0,1104.31,446.2593465712956,30,0.0,381,0,27.028313952188302,2,633.0825971807398,0
24.0,9,20060.93,1806.7441666666664,7,6,5.0,1445.82,48.56473089386543,21,15.0,98,1,35.815707319312125,1,290.2499119463721,1
44.0,13,135115.44,11444.62,4,6,2.0,269.46,204.61822358773935,17,9.0,228,1,27.12433363157855,1,106.33744332764115,1
27.0,14,42900.18,3515.015,6,7,5.0,1680.53,93.54253589729367,29,21.0,239,1,32.292709361844764,0,420.0058702075378,1
54.0,11,99520.5,8479.375,3,1,3.0,547.21,196.5285910727319,8,5.0,200,0,38.79811416869308,2,743.8453925534525,2
32.0,1,16895.24,1509.936666666667,0,7,3.0,1087.34,29.26888574479901,25,6.0,226,0,30.553920538905487,2,317.8633554334908,0
43.0,12,130433.68,10597.473333333332,1,1,0.0,825.55,0.0,7,10.0,323,0,22.35512559975204,2,267.8714705603925,1
35.0,10,31780.12,2473.343333333333,10,6,3.0,1963.21,71.60048004190052,59,19.0,108,1,24.733009561111377,0,265.2305482293349,1
22.0,0,55732.68000000001,4903.39,8,8,5.0,2536.84,208.2720117975153,14,11.0,137,1,28.01179280021729,1,433.19738989299736,0
34.0,9,8830.81,489.43602225137255,10,5,9.0,3587.45,93.49757981057908,15,19.0,54,1,30.50823325086455,0,251.0030681539398,0
34.0,7,129780.44,11034.036666666669,5,3,4.0,1163.57,250.19073495315013,27,20.0,269,1,26.738137054249112,1,450.9137994337786,0
36.0,9,15270.77,1219.5641666666668,10,9,6.0,2576.05,52.50174180382592,45,22.0,75,1,27.66049219616093,0,304.8359979122632,0
44.0,10,56414.52,4494.21,6,6,6.0,2476.44,183.04531284376012,65,19.0,131,1,25.497454034642654,1,417.6840535018237,0
45.0,12,72309.42,6135.785,1,5,0.0,493.99,0.0,10,11.0,391,0,39.24678756122632,2,782.1196871101245,1
41.0,7,7451.97,463.99750000000006,10,6,5.0,1428.75,24.087191263799237,49,18.0,142,1,28.80722779181968,0,292.9934509431501,1
55.0,8,32933.44,2574.453333333333,5,3,4.0,1272.85,95.11680220734054,4,10.0,348,0,31.94900278186892,2,364.1102205160649,1
31.0,7,15746.63,1122.2191666666663,4,3,5.0,2098.83,44.04040477401768,22,12.0,143,1,38.87980553017453,1,228.8907685721156,0
22.0,10,101978.19,8422.1825,5,7,4.0,1361.83,210.1496116915177,4,2.0,364,0,29.79306241232211,2,68.56358091534184,2
53.0,1,21733.845,1320.7080096131806,4,2,3.0,47.23,256.61387174425874,7,5.0,284,0,28.29386245314249,2,339.8741775518437,2
33.0,7,40835.65,3173.9708333333333,5,2,0.0,1395.47,0.0,10,11.0,359,0,37.568059687047786,1,519.2860264388216,2
38.0,7,38554.72,3083.893333333333,2,7,3.0,479.18,0.0,0,13.0,288,0,26.660917141211467,2,334.39107534259534,2
45.0,11,15350.03,998.1691666666668,6,4,3.0,2087.18,31.92462194484361,24,11.0,155,1,28.52657952385141,1,250.09073566641916,0
34.0,9,13944362.0,8216.153333333334,5,6,5.0,698.23,302.9162402277047,25,14.0,179,1,24.567581951095928,1,590.3878889952416,1
40.0,7,19227.17,1371.2641666666666,9,9,4.0,1544.26,36.95983374736493,41,15.0,204,1,38.85075770837462,0,264.989135425446,0
27.0,11,79741.88,6748.156666666668,3,7,4.0,227.12,207.06329737659476,7,7.0,303,0,24.23740963268689,2,207.0155811042165,1
40.0,5,98136.72,8433.060000000001,2,1,4.0,1167.83,200.8820832930128,7,3.0,267,0,32.268509835851525,1,455.7405563936943,2
35.0,4,49329.78,4210.815,6,5,1.0,1022.77,25.742071947871217,13,14.0,376,0,24.91878242762747,1,599.2253929133526,1
31.0,7,8053.435,706.1195833333335,6,6,8.0,4254.09,35.54490159357571,17,20.0,83,1,30.1379711415248,0,287.6453273774552,1
29.0,13,20308.26,1684.3549999999998,6,5,6.0,1967.12,99.85674076065696,33,11.0,118,1,35.377848494174216,1,193.85803533984085,0
50.0,10,99089.52,8309.46,5,1,1.0,338.95,57.16122949174202,4,1.0,399,0,27.28513948587913,2,889.5620463551877,1
29.0,14,27403.02,2054.585,5,6,4.0,1060.13,75.22435917130426,18,8.0,359,0,30.96166969012329,1,296.4426465893711,2
45.0,12,22555.52,1995.6266666666668,6,3,3.0,1418.49,55.00709723901187,30,12.0,289,0,31.32429364233252,1,291.0842872132612,0
40.0,4,17594.015,1485.4412227482226,0,3,0.0,576.75,171.72669391844386,2,10.0,342,0,27.172774786968244,2,381.5626836199805,1
19.0,10,34746.02,2860.501666666666,4,4,1.0,1258.88,18.860773194351584,19,23.0,225,0,36.14239985270935,1,420.0003210999289,1
28.0,11,38868.12,3043.01,3,4,1.0,1150.03,19559.0,3,2.0,299,0,23.865833261776714,2,226.12421500147985,2
39.0,7,80265.2,6596.766666666666,5,7,4.0,636.92,220.0650676242417,17,8.0,122,1,30.25370558001491,1,353.0090182514168,1
